key,year,package,id,title,category,primary,relations,evidence_state,plan_discrepancy_mechanism,broad_plan_involved,submission_involved,current_report_cross_document,additional_sensitivity_exclude,rationale,ambiguity,duplicate_of,reportPath,line,evidence_paths
2019::jama.2019.12618::C006,2019,jama.2019.12618,C006,main Table 3 MMF n=109 header vs supplement N=108/percentages,Cross-document numeric inconsistency,S_C,"[""S_C"", ""S_W""]",recorded_candidate,,False,True,True,False,Main adverse-event Table 3 labels MMF n109 whereas results-supplement eTables4–6 label treated N108; main count/percent cells also imply 108. The target includes cross-file header discrepancy and a within-main header-versus-percentage check.,"The main footnote says one patient never received drug, so randomized header versus treated percentage convention may be intentional. Fatigue59(54.6) is internal only; eTable6 does not repeat it.",,2019/jama.2019.12618/.ai_paper_validation/final_report_1_5_1.md,216,"[""2019/jama.2019.12618/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.12618/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2019::jama.2019.12618::C007,2019,jama.2019.12618,C007,eTable 9 MMF serious diarrhea 1 (3.4) vs N=20,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,One results-supplement eTable9 cell shows serious diarrhea1(3.4) in MMF N20; the same-table denominator gives5.0%. This is within one non-plan supplement.,,,2019/jama.2019.12618/.ai_paper_validation/final_report_1_5_1.md,249,"[""2019/jama.2019.12618/.ai_paper_validation/review_1_5_1/source_inventory.md""]"
2019::jama.2019.12618::C008,2019,jama.2019.12618,C008,eTable 8 serious-ocular hypertension label vs eTable 1 surgery-required definition,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Results-supplement eTable8 serious ocular hypertension row uses >24mmHg while eTable1 defines serious cases as surgery-required and eTable9 uses that label. All compared eTables belong to the same results supplement.,A copied/abbreviated row label or an unprinted definition is possible; an unresolved eFigure2 footnote is not a second document.,,2019/jama.2019.12618/.ai_paper_validation/final_report_1_5_1.md,282,"[""2019/jama.2019.12618/.ai_paper_validation/review_1_5_1/source_inventory.md""]"
2019::jama.2019.14231::C001,2019,jama.2019.14231,C001,Protocol matching direction conflicts with the final matched cohort,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,analysis_specification,True,False,True,False,"Protocol says one nonsurgical patient matched to five surgical patients; main report says the opposite, with2287 surgical and11435 nonsurgical patients confirming five controls per surgical patient.",Protocol grammar may be inverted; implementation code and version history are absent.,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,52,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C002,2019,jama.2019.14231,C002,Heart-failure ARD does not reconcile with displayed 8-year incidences,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 itself prints heart failure incidences 18.9% and 6.8% together with ARD12.9%, although direct subtraction yields12.1 points. Results supplement repeats agreeing incidences and therefore corroborates the internal main-table arithmetic rather than introducing a cross-file discrepancy.","A separate ARD point estimator may explain the discrepancy. Cross-source checker treats matching source displays as concordant; final recheck retains the internal point-estimator question, distinguishing bootstrapped CI from point estimation.",,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,85,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C003,2019,jama.2019.14231,C003,Coronary-disease ARD does not reconcile with displayed 8-year incidences,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 itself prints coronary disease incidences 11.6% and 7.9% together with ARD4.2%, although direct subtraction yields3.7 points. Results supplement repeats agreeing incidences and therefore corroborates the internal main-table arithmetic rather than introducing a cross-file discrepancy.","A separate ARD point estimator may explain the discrepancy. Cross-source checker treats matching source displays as concordant; final recheck retains the internal point-estimator question, distinguishing bootstrapped CI from point estimation.",,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,118,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C004,2019,jama.2019.14231,C004,Cerebrovascular-disease ARD does not reconcile with displayed 8-year incidences,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 itself prints cerebrovascular disease incidences 5.6% and 4.1% together with ARD1.8%, although direct subtraction yields1.5 points. Results supplement repeats agreeing incidences and therefore corroborates the internal main-table arithmetic rather than introducing a cross-file discrepancy.","A separate ARD point estimator may explain the discrepancy. Cross-source checker treats matching source displays as concordant; final recheck retains the internal point-estimator question, distinguishing bootstrapped CI from point estimation.",,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,151,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C005,2019,jama.2019.14231,C005,Nephropathy ARD does not reconcile with displayed 8-year incidences,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 itself prints nephropathy incidences 16.3% and 6.1% together with ARD11.1%, although direct subtraction yields10.2 points. Results supplement repeats agreeing incidences and therefore corroborates the internal main-table arithmetic rather than introducing a cross-file discrepancy.","A separate ARD point estimator may explain the discrepancy. Cross-source checker treats matching source displays as concordant; final recheck retains the internal point-estimator question, distinguishing bootstrapped CI from point estimation.",,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,184,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C006,2019,jama.2019.14231,C006,Atrial-fibrillation ARD does not reconcile with displayed 8-year incidences,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 itself prints atrial fibrillation incidences 13.6% and 7.9% together with ARD6.5%, although direct subtraction yields5.7 points. Results supplement repeats agreeing incidences and therefore corroborates the internal main-table arithmetic rather than introducing a cross-file discrepancy.","A separate ARD point estimator may explain the discrepancy. Cross-source checker treats matching source displays as concordant; final recheck retains the internal point-estimator question, distinguishing bootstrapped CI from point estimation.",,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,217,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C007,2019,jama.2019.14231,C007,Supplement tables use different nonsurgical medication denominators at baseline,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,eTable3 baseline nonsurgical medication N11435 differs from eTable10 year0 N11433; both tables are in the same results supplement.,Different medication availability/time-window subsets could account for two participants; the final recheck finds no explicit reconciliation rule.,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,250,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C008,2019,jama.2019.14231,C008,Medication comparison is labeled as two different named tests,"Measure, label, or scale inconsistency",S_C,"[""S_C"", ""S_W""]",recorded_candidate,,False,True,True,False,"Main Figure5 calls the matched year8 medication P values Fisher exact tests; main Methods and results-supplement eTable8 call them two-sample proportions tests. The card explicitly targets main/supplement test-label identity, with an internal main-text mismatch too.",Two-sample proportions test may be generic or year8 may use a specific method; exact test settings are unavailable.,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,283,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C009,2019,jama.2019.14231,C009,Time-varying-HR narrative cites eTable 4 while the displayed table is eTable 7,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"A narrative in the results supplement cites eTable4 for time-varying HRs, while its adjacent/repeated table is eTable7 and actual eTable4 gives rates. All locations are within the same supplement.",,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,316,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C010,2019,jama.2019.14231,C010,Biguanide count and percentage do not reconcile in eTable 3,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Results-supplement eTable3 gives biguanides1530(67.9%) under surgeryN2287, but that fraction rounds66.9%; no cross-file comparator is required.",,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,349,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14231::C011,2019,jama.2019.14231,C011,Standardized-difference footnote says absolute value while columns contain negative values,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Main Table1 footnote defines absolute standardized differences but the main table prints negative values. This is an internal definition-versus-display contradiction.,,,2019/jama.2019.14231/.ai_paper_validation/final_report_1_5_1.md,382,"[""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14231/.ai_paper_validation/review_1_5_1/checkers/cross_source_consistency.md""]"
2019::jama.2019.14630::C001,2019,jama.2019.14630,C001,"eTable 2 assigns the N=3,311 column a second intervention-group label","Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Opening and continued pages of one results-supplement eTable2 label the same N3311 column intervention and control. Main Table2 only corroborates the continuation arm identity; the target is the internally inconsistent continued table.,,,2019/jama.2019.14630/.ai_paper_validation/final_report_1_5_1.md,64,"[""2019/jama.2019.14630/.ai_paper_validation/review_1_5_1/source_inventory.md"", ""2019/jama.2019.14630/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
